id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun
936,32,JAWA BARAT,GUNUNG DAGUAN,WISATAWAN MANCANEGARA,0,ORANG,2019
937,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN NUSANTARA,0,ORANG,2019
938,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN MANCANEGARA,0,ORANG,2019
939,32,JAWA BARAT,PULAU CANGKIR,WISATAWAN NUSANTARA,0,ORANG,2019
940,32,JAWA BARAT,PULAU CANGKIR,WISATAWAN MANCANEGARA,0,ORANG,2019
941,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN NUSANTARA,0,ORANG,2019
942,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN MANCANEGARA,0,ORANG,2019
943,32,JAWA BARAT,PUNCAK BULUH,WISATAWAN NUSANTARA,0,ORANG,2019
944,32,JAWA BARAT,PUNCAK BULUH,WISATAWAN MANCANEGARA,0,ORANG,2019
945,32,JAWA BARAT,PUNCAK ANGIN,WISATAWAN NUSANTARA,0,ORANG,2019
946,32,JAWA BARAT,PUNCAK ANGIN,WISATAWAN MANCANEGARA,0,ORANG,2019
947,32,JAWA BARAT,DEWA DEWI,WISATAWAN NUSANTARA,0,ORANG,2019
948,32,JAWA BARAT,DEWA DEWI,WISATAWAN MANCANEGARA,0,ORANG,2019
949,32,JAWA BARAT,NIRWANA,WISATAWAN NUSANTARA,0,ORANG,2019
950,32,JAWA BARAT,NIRWANA,WISATAWAN MANCANEGARA,0,ORANG,2019
951,32,JAWA BARAT,CURUG PAMEUNGPEUK,WISATAWAN NUSANTARA,0,ORANG,2019
952,32,JAWA BARAT,CURUG PAMEUNGPEUK,WISATAWAN MANCANEGARA,0,ORANG,2019
953,32,JAWA BARAT,KPH CIANJUR,WISATAWAN NUSANTARA,0,ORANG,2019
954,32,JAWA BARAT,KPH CIANJUR,WISATAWAN MANCANEGARA,0,ORANG,2019
955,32,JAWA BARAT,CURUG CITAMBUR,WISATAWAN NUSANTARA,0,ORANG,2019
956,32,JAWA BARAT,CURUG CITAMBUR,WISATAWAN MANCANEGARA,0,ORANG,2019
957,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN NUSANTARA,0,ORANG,2019
958,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN MANCANEGARA,0,ORANG,2019
959,32,JAWA BARAT,POKLAND,WISATAWAN NUSANTARA,0,ORANG,2019
960,32,JAWA BARAT,POKLAND,WISATAWAN MANCANEGARA,0,ORANG,2019
961,32,JAWA BARAT,PATROL VALLEY,WISATAWAN NUSANTARA,0,ORANG,2019
962,32,JAWA BARAT,PATROL VALLEY,WISATAWAN MANCANEGARA,0,ORANG,2019
963,32,JAWA BARAT,GOBANG GREEN PINUS,WISATAWAN NUSANTARA,0,ORANG,2019
964,32,JAWA BARAT,GOBANG GREEN PINUS,WISATAWAN MANCANEGARA,0,ORANG,2019
965,32,JAWA BARAT,CURUG NGEBUL,WISATAWAN NUSANTARA,0,ORANG,2019
966,32,JAWA BARAT,CURUG NGEBUL,WISATAWAN MANCANEGARA,0,ORANG,2019
967,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN NUSANTARA,0,ORANG,2019
968,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN MANCANEGARA,0,ORANG,2019
969,32,JAWA BARAT,PUNCAK PINUS,WISATAWAN NUSANTARA,0,ORANG,2019
970,32,JAWA BARAT,PUNCAK PINUS,WISATAWAN MANCANEGARA,0,ORANG,2019
971,32,JAWA BARAT,GUNUNG PABEASAN,WISATAWAN NUSANTARA,0,ORANG,2019
972,32,JAWA BARAT,GUNUNG PABEASAN,WISATAWAN MANCANEGARA,0,ORANG,2019
973,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN NUSANTARA,0,ORANG,2019
974,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN MANCANEGARA,0,ORANG,2019
975,32,JAWA BARAT,BLANAKAN,WISATAWAN NUSANTARA,0,ORANG,2019
976,32,JAWA BARAT,BLANAKAN,WISATAWAN MANCANEGARA,0,ORANG,2019
977,32,JAWA BARAT,CURUG CIGENTIS,WISATAWAN NUSANTARA,0,ORANG,2019
978,32,JAWA BARAT,CURUG CIGENTIS,WISATAWAN MANCANEGARA,0,ORANG,2019
979,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2019
980,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2019
981,32,JAWA BARAT,GUNUNG BONGKOK,WISATAWAN NUSANTARA,0,ORANG,2019
982,32,JAWA BARAT,GUNUNG BONGKOK,WISATAWAN MANCANEGARA,0,ORANG,2019
983,32,JAWA BARAT,GUNUNG LEMBU,WISATAWAN NUSANTARA,0,ORANG,2019
984,32,JAWA BARAT,GUNUNG LEMBU,WISATAWAN MANCANEGARA,0,ORANG,2019
985,32,JAWA BARAT,BADEGLA GUNUNG PARANG,WISATAWAN NUSANTARA,0,ORANG,2019
986,32,JAWA BARAT,BADEGLA GUNUNG PARANG,WISATAWAN MANCANEGARA,0,ORANG,2019
987,32,JAWA BARAT,LENGKOP PARANGBONG,WISATAWAN NUSANTARA,0,ORANG,2019
988,32,JAWA BARAT,LENGKOP PARANGBONG,WISATAWAN MANCANEGARA,0,ORANG,2019
989,32,JAWA BARAT,TANJUNG PANORAMASARI,WISATAWAN NUSANTARA,0,ORANG,2019
990,32,JAWA BARAT,TANJUNG PANORAMASARI,WISATAWAN MANCANEGARA,0,ORANG,2019
991,32,JAWA BARAT,CURUG TILU,WISATAWAN NUSANTARA,0,ORANG,2019
992,32,JAWA BARAT,CURUG TILU,WISATAWAN MANCANEGARA,0,ORANG,2019
993,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2019
994,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2019
995,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN NUSANTARA,0,ORANG,2019
996,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN MANCANEGARA,0,ORANG,2019
997,32,JAWA BARAT,SANGGABUANA,WISATAWAN NUSANTARA,0,ORANG,2019
998,32,JAWA BARAT,SANGGABUANA,WISATAWAN MANCANEGARA,0,ORANG,2019
999,32,JAWA BARAT,GREEN CANYON,WISATAWAN NUSANTARA,0,ORANG,2019
1000,32,JAWA BARAT,GREEN CANYON,WISATAWAN MANCANEGARA,0,ORANG,2019
1001,32,JAWA BARAT,GOA DAYEH,WISATAWAN NUSANTARA,0,ORANG,2019
1002,32,JAWA BARAT,GOA DAYEH,WISATAWAN MANCANEGARA,0,ORANG,2019
1003,32,JAWA BARAT,PUNCAK SEMPUR,WISATAWAN NUSANTARA,0,ORANG,2019
1004,32,JAWA BARAT,PUNCAK SEMPUR,WISATAWAN MANCANEGARA,0,ORANG,2019
1005,32,JAWA BARAT,BUKIT KEMBAR,WISATAWAN NUSANTARA,0,ORANG,2019
1006,32,JAWA BARAT,BUKIT KEMBAR,WISATAWAN MANCANEGARA,0,ORANG,2019
1007,32,JAWA BARAT,CURUG CIPANUNDA,WISATAWAN NUSANTARA,0,ORANG,2019
1008,32,JAWA BARAT,CURUG CIPANUNDA,WISATAWAN MANCANEGARA,0,ORANG,2019
1009,32,JAWA BARAT,TANJUNG PAKIS,WISATAWAN NUSANTARA,0,ORANG,2019
1010,32,JAWA BARAT,TANJUNG PAKIS,WISATAWAN MANCANEGARA,0,ORANG,2019
1011,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN NUSANTARA,0,ORANG,2019
1012,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN MANCANEGARA,0,ORANG,2019
1013,32,JAWA BARAT,SEDARI,WISATAWAN NUSANTARA,0,ORANG,2019
1014,32,JAWA BARAT,SEDARI,WISATAWAN MANCANEGARA,0,ORANG,2019
1015,32,JAWA BARAT,KATUMBIRI,WISATAWAN NUSANTARA,0,ORANG,2019
1016,32,JAWA BARAT,KATUMBIRI,WISATAWAN MANCANEGARA,0,ORANG,2019
1017,32,JAWA BARAT,GREENTING,WISATAWAN NUSANTARA,0,ORANG,2019
1018,32,JAWA BARAT,GREENTING,WISATAWAN MANCANEGARA,0,ORANG,2019
1019,32,JAWA BARAT,BADEGA PARANG CIRANGKONG,WISATAWAN NUSANTARA,0,ORANG,2019
1020,32,JAWA BARAT,BADEGA PARANG CIRANGKONG,WISATAWAN MANCANEGARA,0,ORANG,2019
1021,32,JAWA BARAT,BIHBUL FOREST PARK,WISATAWAN NUSANTARA,0,ORANG,2019
1022,32,JAWA BARAT,BIHBUL FOREST PARK,WISATAWAN MANCANEGARA,0,ORANG,2019
1023,32,JAWA BARAT,GUNUNG PARANG VIA FERATA,WISATAWAN NUSANTARA,0,ORANG,2019
1024,32,JAWA BARAT,GUNUNG PARANG VIA FERATA,WISATAWAN MANCANEGARA,0,ORANG,2019
1025,32,JAWA BARAT,TANGGA CINTA,WISATAWAN NUSANTARA,0,ORANG,2019
1026,32,JAWA BARAT,TANGGA CINTA,WISATAWAN MANCANEGARA,0,ORANG,2019
1027,32,JAWA BARAT,BUKIT CINTA,WISATAWAN NUSANTARA,0,ORANG,2019
1028,32,JAWA BARAT,BUKIT CINTA,WISATAWAN MANCANEGARA,0,ORANG,2019
1029,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN NUSANTARA,0,ORANG,2019
1030,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN MANCANEGARA,0,ORANG,2019
1031,32,JAWA BARAT,KPH BANDUNG UTARA,WISATAWAN NUSANTARA,0,ORANG,2019
1032,32,JAWA BARAT,KPH BANDUNG UTARA,WISATAWAN MANCANEGARA,0,ORANG,2019
1033,32,JAWA BARAT,CURUG CIMAHI,WISATAWAN NUSANTARA,3202,ORANG,2019
1034,32,JAWA BARAT,CURUG CIMAHI,WISATAWAN MANCANEGARA,0,ORANG,2019
1035,32,JAWA BARAT,CURUG LAYUNG,WISATAWAN NUSANTARA,0,ORANG,2019
1036,32,JAWA BARAT,CURUG LAYUNG,WISATAWAN MANCANEGARA,0,ORANG,2019
1037,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2019
1038,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2019
1039,32,JAWA BARAT,CURUG CIJALU,WISATAWAN NUSANTARA,0,ORANG,2019
1040,32,JAWA BARAT,CURUG CIJALU,WISATAWAN MANCANEGARA,0,ORANG,2019
1041,32,JAWA BARAT,CURUG CILEAT,WISATAWAN NUSANTARA,0,ORANG,2019
1042,32,JAWA BARAT,CURUG CILEAT,WISATAWAN MANCANEGARA,0,ORANG,2019
1043,32,JAWA BARAT,CURUG CIBAREUHBEUY,WISATAWAN NUSANTARA,0,ORANG,2019
1044,32,JAWA BARAT,CURUG CIBAREUHBEUY,WISATAWAN MANCANEGARA,0,ORANG,2019
1045,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2019
1046,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2019
1047,32,JAWA BARAT,CURUG CILENGKRANG,WISATAWAN NUSANTARA,0,ORANG,2019
1048,32,JAWA BARAT,CURUG CILENGKRANG,WISATAWAN MANCANEGARA,0,ORANG,2019
1049,32,JAWA BARAT,BATU KUDA,WISATAWAN NUSANTARA,0,ORANG,2019
1050,32,JAWA BARAT,BATU KUDA,WISATAWAN MANCANEGARA,0,ORANG,2019
1051,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2019
1052,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2019
1053,32,JAWA BARAT,PUNCAK BINTANG,WISATAWAN NUSANTARA,0,ORANG,2019
1054,32,JAWA BARAT,PUNCAK BINTANG,WISATAWAN MANCANEGARA,0,ORANG,2019
1055,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN NUSANTARA,0,ORANG,2019
1056,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN MANCANEGARA,0,ORANG,2019
1057,32,JAWA BARAT,PASIR KARATON,WISATAWAN NUSANTARA,0,ORANG,2019
1058,32,JAWA BARAT,PASIR KARATON,WISATAWAN MANCANEGARA,0,ORANG,2019
1059,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN NUSANTARA,0,ORANG,2019
1060,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN MANCANEGARA,0,ORANG,2019
1061,32,JAWA BARAT,PUSAKA MULYA (PASIR PANYAWANGAN),WISATAWAN NUSANTARA,0,ORANG,2019
1062,32,JAWA BARAT,PUSAKA MULYA (PASIR PANYAWANGAN),WISATAWAN MANCANEGARA,0,ORANG,2019
1063,32,JAWA BARAT,PAL 16,WISATAWAN NUSANTARA,0,ORANG,2019
1064,32,JAWA BARAT,PAL 16,WISATAWAN MANCANEGARA,0,ORANG,2019
1065,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN NUSANTARA,0,ORANG,2019
1066,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN MANCANEGARA,0,ORANG,2019
1067,32,JAWA BARAT,GRAFIKA CIKOLE,WISATAWAN NUSANTARA,0,ORANG,2019
1068,32,JAWA BARAT,GRAFIKA CIKOLE,WISATAWAN MANCANEGARA,0,ORANG,2019
1069,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN NUSANTARA,0,ORANG,2019
1070,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN MANCANEGARA,0,ORANG,2019
1071,32,JAWA BARAT,WAR GAMES,WISATAWAN NUSANTARA,0,ORANG,2019
1072,32,JAWA BARAT,WAR GAMES,WISATAWAN MANCANEGARA,0,ORANG,2019
1073,32,JAWA BARAT,JOGGING TRACK,WISATAWAN NUSANTARA,0,ORANG,2019
1074,32,JAWA BARAT,JOGGING TRACK,WISATAWAN MANCANEGARA,0,ORANG,2019
1075,32,JAWA BARAT,TRACK SEPEDA CIKOLE ADV,WISATAWAN NUSANTARA,0,ORANG,2019
1076,32,JAWA BARAT,TRACK SEPEDA CIKOLE ADV,WISATAWAN MANCANEGARA,0,ORANG,2019
1077,32,JAWA BARAT,WILHELMINA,WISATAWAN NUSANTARA,0,ORANG,2019
1078,32,JAWA BARAT,WILHELMINA,WISATAWAN MANCANEGARA,0,ORANG,2019
1079,32,JAWA BARAT,BUKIT PALASARI CIATER,WISATAWAN NUSANTARA,0,ORANG,2019
1080,32,JAWA BARAT,BUKIT PALASARI CIATER,WISATAWAN MANCANEGARA,0,ORANG,2019
1081,32,JAWA BARAT,PT BRICK,WISATAWAN NUSANTARA,0,ORANG,2019
1082,32,JAWA BARAT,PT BRICK,WISATAWAN MANCANEGARA,0,ORANG,2019
1083,32,JAWA BARAT,PT JALA ENERGY (ORCHID FOREST),WISATAWAN NUSANTARA,0,ORANG,2019
1084,32,JAWA BARAT,PT JALA ENERGY (ORCHID FOREST),WISATAWAN MANCANEGARA,0,ORANG,2019
1085,32,JAWA BARAT,KAMPUNG SUNDA,WISATAWAN NUSANTARA,0,ORANG,2019
1086,32,JAWA BARAT,KAMPUNG SUNDA,WISATAWAN MANCANEGARA,0,ORANG,2019
1087,32,JAWA BARAT,LEGOK ODAH,WISATAWAN NUSANTARA,0,ORANG,2019
1088,32,JAWA BARAT,LEGOK ODAH,WISATAWAN MANCANEGARA,0,ORANG,2019
1089,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN NUSANTARA,0,ORANG,2019
1090,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN MANCANEGARA,0,ORANG,2019
1091,32,JAWA BARAT,PUNCAK EURAD,WISATAWAN NUSANTARA,0,ORANG,2019
1092,32,JAWA BARAT,PUNCAK EURAD,WISATAWAN MANCANEGARA,0,ORANG,2019
1093,32,JAWA BARAT,CURUG 3 LEUWI 4,WISATAWAN NUSANTARA,0,ORANG,2019
1094,32,JAWA BARAT,CURUG 3 LEUWI 4,WISATAWAN MANCANEGARA,0,ORANG,2019
1095,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN NUSANTARA,0,ORANG,2019
1096,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN MANCANEGARA,0,ORANG,2019
1097,32,JAWA BARAT,TALAGA WARNA,WISATAWAN NUSANTARA,0,ORANG,2019
1098,32,JAWA BARAT,TALAGA WARNA,WISATAWAN MANCANEGARA,0,ORANG,2019
1099,32,JAWA BARAT,CURUG CIBODAS,WISATAWAN NUSANTARA,0,ORANG,2019
1100,32,JAWA BARAT,CURUG CIBODAS,WISATAWAN MANCANEGARA,0,ORANG,2019
1101,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2019
1102,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2019
1103,32,JAWA BARAT,CURUG WANGUN,WISATAWAN NUSANTARA,0,ORANG,2019
1104,32,JAWA BARAT,CURUG WANGUN,WISATAWAN MANCANEGARA,0,ORANG,2019
1105,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN NUSANTARA,0,ORANG,2019
1106,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN MANCANEGARA,0,ORANG,2019
1107,32,JAWA BARAT,GUNUNG BURATA,WISATAWAN NUSANTARA,0,ORANG,2019
1108,32,JAWA BARAT,GUNUNG BURATA,WISATAWAN MANCANEGARA,0,ORANG,2019
1109,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN NUSANTARA,0,ORANG,2019
1110,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN MANCANEGARA,0,ORANG,2019
1111,32,JAWA BARAT,KPH BANDUNG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2019
1112,32,JAWA BARAT,KPH BANDUNG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2019
1113,32,JAWA BARAT,CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2019
1114,32,JAWA BARAT,CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2019
1115,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN NUSANTARA,0,ORANG,2019
1116,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN MANCANEGARA,0,ORANG,2019
1117,32,JAWA BARAT,GUNUNG PUNTANG,WISATAWAN NUSANTARA,20,ORANG,2019
1118,32,JAWA BARAT,GUNUNG PUNTANG,WISATAWAN MANCANEGARA,0,ORANG,2019
1119,32,JAWA BARAT,HULU SUNGAI CITARUM / CISANTI,WISATAWAN NUSANTARA,0,ORANG,2019
1120,32,JAWA BARAT,HULU SUNGAI CITARUM / CISANTI,WISATAWAN MANCANEGARA,0,ORANG,2019
1121,32,JAWA BARAT,PUNCELING,WISATAWAN NUSANTARA,0,ORANG,2019
1122,32,JAWA BARAT,PUNCELING,WISATAWAN MANCANEGARA,0,ORANG,2019
1123,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2019
1124,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2019
1125,32,JAWA BARAT,GUNUNG PADANG,WISATAWAN NUSANTARA,0,ORANG,2019
1126,32,JAWA BARAT,GUNUNG PADANG,WISATAWAN MANCANEGARA,0,ORANG,2019
1127,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2019
1128,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2019
1129,32,JAWA BARAT,RAHONG,WISATAWAN NUSANTARA,0,ORANG,2019
1130,32,JAWA BARAT,RAHONG,WISATAWAN MANCANEGARA,0,ORANG,2019
1131,32,JAWA BARAT,GOA PUTRI,WISATAWAN NUSANTARA,0,ORANG,2019
1132,32,JAWA BARAT,GOA PUTRI,WISATAWAN MANCANEGARA,0,ORANG,2019
1133,32,JAWA BARAT,MALELA,WISATAWAN NUSANTARA,0,ORANG,2019
1134,32,JAWA BARAT,MALELA,WISATAWAN MANCANEGARA,0,ORANG,2019
1135,32,JAWA BARAT,CENGKRONG,WISATAWAN NUSANTARA,0,ORANG,2019
1136,32,JAWA BARAT,CENGKRONG,WISATAWAN MANCANEGARA,0,ORANG,2019
1137,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2019
1138,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2019
1139,32,JAWA BARAT,LAWANG,WISATAWAN NUSANTARA,0,ORANG,2019
1140,32,JAWA BARAT,LAWANG,WISATAWAN MANCANEGARA,0,ORANG,2019
1141,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN NUSANTARA,0,ORANG,2019
1142,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN MANCANEGARA,0,ORANG,2019
1143,32,JAWA BARAT,PINUS PANANJUNG,WISATAWAN NUSANTARA,0,ORANG,2019
1144,32,JAWA BARAT,PINUS PANANJUNG,WISATAWAN MANCANEGARA,0,ORANG,2019
1145,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN NUSANTARA,0,ORANG,2019
1146,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN MANCANEGARA,0,ORANG,2019
1147,32,JAWA BARAT,PUNCAK GANTOLE,WISATAWAN NUSANTARA,0,ORANG,2019
1148,32,JAWA BARAT,PUNCAK GANTOLE,WISATAWAN MANCANEGARA,0,ORANG,2019
1149,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2019
1150,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2019
1151,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN NUSANTARA,0,ORANG,2019
1152,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN MANCANEGARA,0,ORANG,2019
1153,32,JAWA BARAT,KPH GARUT,WISATAWAN NUSANTARA,0,ORANG,2019
1154,32,JAWA BARAT,KPH GARUT,WISATAWAN MANCANEGARA,0,ORANG,2019
1155,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2019
1156,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2019
1157,32,JAWA BARAT,CURUG CIHANJAWAR,WISATAWAN NUSANTARA,0,ORANG,2019
1158,32,JAWA BARAT,CURUG CIHANJAWAR,WISATAWAN MANCANEGARA,0,ORANG,2019
1159,32,JAWA BARAT,BUKIT NANGKLAK,WISATAWAN NUSANTARA,0,ORANG,2019
1160,32,JAWA BARAT,BUKIT NANGKLAK,WISATAWAN MANCANEGARA,0,ORANG,2019
1161,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN NUSANTARA,0,ORANG,2019
1162,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN MANCANEGARA,0,ORANG,2019
1163,32,JAWA BARAT,KARACAK VALLEY,WISATAWAN NUSANTARA,0,ORANG,2019
1164,32,JAWA BARAT,KARACAK VALLEY,WISATAWAN MANCANEGARA,0,ORANG,2019
1165,32,JAWA BARAT,CURUG NGEBUL CKJ,WISATAWAN NUSANTARA,0,ORANG,2019
1166,32,JAWA BARAT,CURUG NGEBUL CKJ,WISATAWAN MANCANEGARA,0,ORANG,2019
1167,32,JAWA BARAT,CURUG CIHARUS,WISATAWAN NUSANTARA,0,ORANG,2019
1168,32,JAWA BARAT,CURUG CIHARUS,WISATAWAN MANCANEGARA,0,ORANG,2019
1169,32,JAWA BARAT,PESONA LW. OKO,WISATAWAN NUSANTARA,0,ORANG,2019
1170,32,JAWA BARAT,PESONA LW. OKO,WISATAWAN MANCANEGARA,0,ORANG,2019
1171,32,JAWA BARAT,WAHANA LW. OKO,WISATAWAN NUSANTARA,0,ORANG,2019
1172,32,JAWA BARAT,WAHANA LW. OKO,WISATAWAN MANCANEGARA,0,ORANG,2019
1173,32,JAWA BARAT,KAMOJANG ECOPARK,WISATAWAN NUSANTARA,0,ORANG,2019
1174,32,JAWA BARAT,KAMOJANG ECOPARK,WISATAWAN MANCANEGARA,0,ORANG,2019
1175,32,JAWA BARAT,CURUG CISARUA BYB,WISATAWAN NUSANTARA,0,ORANG,2019
1176,32,JAWA BARAT,CURUG CISARUA BYB,WISATAWAN MANCANEGARA,0,ORANG,2019
1177,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2019
1178,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2019
1179,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN NUSANTARA,0,ORANG,2019
1180,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN MANCANEGARA,0,ORANG,2019
1181,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN NUSANTARA,0,ORANG,2019
1182,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN MANCANEGARA,0,ORANG,2019
1183,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2019
1184,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2019
1185,32,JAWA BARAT,CITOJANG,WISATAWAN NUSANTARA,0,ORANG,2019
1186,32,JAWA BARAT,CITOJANG,WISATAWAN MANCANEGARA,0,ORANG,2019
1187,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2019
1188,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2019
1189,32,JAWA BARAT,KEBON KOPI BANJARWANGI,WISATAWAN NUSANTARA,0,ORANG,2019
1190,32,JAWA BARAT,KEBON KOPI BANJARWANGI,WISATAWAN MANCANEGARA,0,ORANG,2019
1191,32,JAWA BARAT,PESONA JATI CIWANGI LELES,WISATAWAN NUSANTARA,0,ORANG,2019
1192,32,JAWA BARAT,PESONA JATI CIWANGI LELES,WISATAWAN MANCANEGARA,0,ORANG,2019
1193,32,JAWA BARAT,WARUNG PUNCAK LANCANG LELES,WISATAWAN NUSANTARA,0,ORANG,2019
1194,32,JAWA BARAT,WARUNG PUNCAK LANCANG LELES,WISATAWAN MANCANEGARA,0,ORANG,2019
1195,32,JAWA BARAT,PUNCAK KALANG,WISATAWAN NUSANTARA,0,ORANG,2019
1196,32,JAWA BARAT,PUNCAK KALANG,WISATAWAN MANCANEGARA,0,ORANG,2019
1197,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2019
1198,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2019
1199,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,0,ORANG,2019
1200,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2019
1201,32,JAWA BARAT,CURUG DENGDENG,WISATAWAN NUSANTARA,0,ORANG,2019
1202,32,JAWA BARAT,CURUG DENGDENG,WISATAWAN MANCANEGARA,0,ORANG,2019
1203,32,JAWA BARAT,PASIR BATARA,WISATAWAN NUSANTARA,0,ORANG,2019
1204,32,JAWA BARAT,PASIR BATARA,WISATAWAN MANCANEGARA,0,ORANG,2019
1205,32,JAWA BARAT,CURUG CIMANINTIN,WISATAWAN NUSANTARA,0,ORANG,2019
1206,32,JAWA BARAT,CURUG CIMANINTIN,WISATAWAN MANCANEGARA,0,ORANG,2019
