id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun,tipe_pengelola
889,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,281,ORANG,2019,PERHUTANI
1360,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1359,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,281,ORANG,2020,PERHUTANI
1830,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
1829,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2300,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2299,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
914,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
913,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1384,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1383,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
1854,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
1853,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2324,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2323,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
110,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
109,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2016,PERHUTANI
394,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
393,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
658,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
657,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
1124,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
1123,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1594,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1593,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
2064,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
2063,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2534,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2533,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
228,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
227,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN NUSANTARA,0,ORANG,2016,PERHUTANI
502,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
501,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
766,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
765,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
992,32,JAWA BARAT,CURUG TILU,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
991,32,JAWA BARAT,CURUG TILU,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1462,32,JAWA BARAT,CURUG TILU,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1461,32,JAWA BARAT,CURUG TILU,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
1932,32,JAWA BARAT,CURUG TILU,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
1931,32,JAWA BARAT,CURUG TILU,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2402,32,JAWA BARAT,CURUG TILU,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2401,32,JAWA BARAT,CURUG TILU,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
170,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
169,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN NUSANTARA,0,ORANG,2016,PERHUTANI
448,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
447,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
712,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
711,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
148,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
147,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2016,PERHUTANI
428,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
427,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
692,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
691,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
980,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
979,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1450,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1449,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
1920,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
1919,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2390,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2389,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
250,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
249,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,17442,ORANG,2016,PERHUTANI
520,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
519,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
784,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
783,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
1222,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
1221,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1692,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1691,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
2162,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
2161,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2632,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2631,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
1104,32,JAWA BARAT,CURUG WANGUN,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
1103,32,JAWA BARAT,CURUG WANGUN,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1574,32,JAWA BARAT,CURUG WANGUN,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1573,32,JAWA BARAT,CURUG WANGUN,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
2044,32,JAWA BARAT,CURUG WANGUN,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
2043,32,JAWA BARAT,CURUG WANGUN,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2514,32,JAWA BARAT,CURUG WANGUN,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2513,32,JAWA BARAT,CURUG WANGUN,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
968,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
967,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1438,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1437,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1908,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1907,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2378,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2377,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
252,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
251,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
522,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
521,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
786,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
785,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1234,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1233,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1704,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1703,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2174,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2173,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2644,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2643,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
948,32,JAWA BARAT,DEWA DEWI,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
947,32,JAWA BARAT,DEWA DEWI,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1418,32,JAWA BARAT,DEWA DEWI,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1417,32,JAWA BARAT,DEWA DEWI,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1888,32,JAWA BARAT,DEWA DEWI,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1887,32,JAWA BARAT,DEWA DEWI,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2358,32,JAWA BARAT,DEWA DEWI,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2357,32,JAWA BARAT,DEWA DEWI,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1070,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1069,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1540,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1539,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2010,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2009,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2480,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2479,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1178,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1177,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1648,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1647,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2118,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2117,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2588,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2587,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1116,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1115,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1586,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1585,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2056,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2055,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2526,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2525,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
196,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
195,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
472,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
471,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
736,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
735,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
926,32,JAWA BARAT,GALUH,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
925,32,JAWA BARAT,GALUH,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1396,32,JAWA BARAT,GALUH,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1395,32,JAWA BARAT,GALUH,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1866,32,JAWA BARAT,GALUH,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1865,32,JAWA BARAT,GALUH,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2336,32,JAWA BARAT,GALUH,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2335,32,JAWA BARAT,GALUH,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
236,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
235,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
508,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
507,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
772,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
771,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
888,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
887,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,150,ORANG,2019,LAINNYA
1358,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1357,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,150,ORANG,2020,LAINNYA
1828,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1827,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2298,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2297,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1030,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1029,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1500,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1499,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1970,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1969,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2440,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2439,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1060,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1059,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1530,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1529,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2000,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1999,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2470,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2469,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1236,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1235,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1706,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1705,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2176,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2175,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2646,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2645,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
292,32,JAWA BARAT,GENDENG,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
291,32,JAWA BARAT,GENDENG,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
556,32,JAWA BARAT,GENDENG,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
555,32,JAWA BARAT,GENDENG,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
820,32,JAWA BARAT,GENDENG,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
819,32,JAWA BARAT,GENDENG,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
918,32,JAWA BARAT,GN. KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
917,32,JAWA BARAT,GN. KENCANA,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1388,32,JAWA BARAT,GN. KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1387,32,JAWA BARAT,GN. KENCANA,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1858,32,JAWA BARAT,GN. KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1857,32,JAWA BARAT,GN. KENCANA,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2328,32,JAWA BARAT,GN. KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2327,32,JAWA BARAT,GN. KENCANA,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
204,32,JAWA BARAT,GN. PADANG,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
203,32,JAWA BARAT,GN. PADANG,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
480,32,JAWA BARAT,GN. PADANG,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
479,32,JAWA BARAT,GN. PADANG,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
744,32,JAWA BARAT,GN. PADANG,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
743,32,JAWA BARAT,GN. PADANG,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
942,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
941,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1412,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1411,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1882,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1881,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2352,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2351,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1002,32,JAWA BARAT,GOA DAYEH,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1001,32,JAWA BARAT,GOA DAYEH,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1472,32,JAWA BARAT,GOA DAYEH,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1471,32,JAWA BARAT,GOA DAYEH,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1942,32,JAWA BARAT,GOA DAYEH,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1941,32,JAWA BARAT,GOA DAYEH,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2412,32,JAWA BARAT,GOA DAYEH,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2411,32,JAWA BARAT,GOA DAYEH,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1132,32,JAWA BARAT,GOA PUTRI,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1131,32,JAWA BARAT,GOA PUTRI,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1602,32,JAWA BARAT,GOA PUTRI,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1601,32,JAWA BARAT,GOA PUTRI,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2072,32,JAWA BARAT,GOA PUTRI,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2071,32,JAWA BARAT,GOA PUTRI,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2542,32,JAWA BARAT,GOA PUTRI,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2541,32,JAWA BARAT,GOA PUTRI,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
964,32,JAWA BARAT,GOBANG GREEN PINUS,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
963,32,JAWA BARAT,GOBANG GREEN PINUS,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1434,32,JAWA BARAT,GOBANG GREEN PINUS,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1433,32,JAWA BARAT,GOBANG GREEN PINUS,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1904,32,JAWA BARAT,GOBANG GREEN PINUS,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1903,32,JAWA BARAT,GOBANG GREEN PINUS,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2374,32,JAWA BARAT,GOBANG GREEN PINUS,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
