id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun,data_flag,tipe_pengelola
223,32,JAWA BARAT,CURUG OROK,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
497,32,JAWA BARAT,CURUG OROK,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
761,32,JAWA BARAT,CURUG OROK,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
952,32,JAWA BARAT,CURUG PAMEUNGPEUK,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1422,32,JAWA BARAT,CURUG PAMEUNGPEUK,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1892,32,JAWA BARAT,CURUG PAMEUNGPEUK,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2362,32,JAWA BARAT,CURUG PAMEUNGPEUK,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
951,32,JAWA BARAT,CURUG PAMEUNGPEUK,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1421,32,JAWA BARAT,CURUG PAMEUNGPEUK,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1891,32,JAWA BARAT,CURUG PAMEUNGPEUK,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2361,32,JAWA BARAT,CURUG PAMEUNGPEUK,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
168,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
446,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
710,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
1056,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1526,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1996,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2466,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
167,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN NUSANTARA,82904,ORANG,2016,NORMAL,LAINNYA
445,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
709,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
1055,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1525,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1995,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2465,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
88,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
374,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
638,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
890,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1360,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1830,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2300,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
87,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,107,ORANG,2016,NORMAL,LAINNYA
373,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
637,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,1056,ORANG,2018,NORMAL,LAINNYA
889,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,281,ORANG,2019,NORMAL,LAINNYA
1359,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,281,ORANG,2020,SUSPECT_COPY,LAINNYA
1829,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2299,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
914,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1384,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1854,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2324,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
913,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1383,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1853,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2323,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
110,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
394,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
658,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
1124,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1594,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2064,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2534,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
109,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
393,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
657,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
1123,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1593,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2063,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2533,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
228,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
502,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
766,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
227,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
501,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
765,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
992,32,JAWA BARAT,CURUG TILU,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1462,32,JAWA BARAT,CURUG TILU,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1932,32,JAWA BARAT,CURUG TILU,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2402,32,JAWA BARAT,CURUG TILU,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
991,32,JAWA BARAT,CURUG TILU,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1461,32,JAWA BARAT,CURUG TILU,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1931,32,JAWA BARAT,CURUG TILU,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2401,32,JAWA BARAT,CURUG TILU,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
170,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
448,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
712,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
169,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
447,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
711,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
148,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
428,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
692,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
980,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1450,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1920,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2390,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
147,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
427,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
691,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
979,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1449,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1919,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2389,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
250,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
520,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
784,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
1222,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1692,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2162,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2632,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
249,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,17442,ORANG,2016,NORMAL,LAINNYA
519,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
783,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
1221,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1691,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2161,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2631,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1104,32,JAWA BARAT,CURUG WANGUN,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1574,32,JAWA BARAT,CURUG WANGUN,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2044,32,JAWA BARAT,CURUG WANGUN,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2514,32,JAWA BARAT,CURUG WANGUN,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1103,32,JAWA BARAT,CURUG WANGUN,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1573,32,JAWA BARAT,CURUG WANGUN,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2043,32,JAWA BARAT,CURUG WANGUN,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2513,32,JAWA BARAT,CURUG WANGUN,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
968,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1438,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1908,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2378,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
967,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1437,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1907,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2377,32,JAWA BARAT,D'REUNGIT FOREST,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
252,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
522,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
786,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
1234,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1704,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2174,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2644,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
251,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
521,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
785,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
1233,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1703,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2173,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2643,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
948,32,JAWA BARAT,DEWA DEWI,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1418,32,JAWA BARAT,DEWA DEWI,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1888,32,JAWA BARAT,DEWA DEWI,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2358,32,JAWA BARAT,DEWA DEWI,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
947,32,JAWA BARAT,DEWA DEWI,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1417,32,JAWA BARAT,DEWA DEWI,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1887,32,JAWA BARAT,DEWA DEWI,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2357,32,JAWA BARAT,DEWA DEWI,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1070,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1540,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2010,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2480,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1069,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1539,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2009,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2479,32,JAWA BARAT,DUSUN BAMBU,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1178,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1648,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2118,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2588,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1177,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1647,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2117,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2587,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1116,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1586,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2056,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2526,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1115,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1585,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2055,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2525,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
196,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
472,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
736,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
195,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
471,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
735,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
926,32,JAWA BARAT,GALUH,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1396,32,JAWA BARAT,GALUH,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1866,32,JAWA BARAT,GALUH,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2336,32,JAWA BARAT,GALUH,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
925,32,JAWA BARAT,GALUH,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1395,32,JAWA BARAT,GALUH,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1865,32,JAWA BARAT,GALUH,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2335,32,JAWA BARAT,GALUH,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
236,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
508,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
772,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
888,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1358,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1828,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2298,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
235,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
507,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
771,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
887,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,150,ORANG,2019,NORMAL,LAINNYA
1357,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,150,ORANG,2020,SUSPECT_COPY,LAINNYA
1827,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2297,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1030,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1500,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1970,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2440,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1029,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1499,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1969,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2439,32,JAWA BARAT,GEGARA MENYAN,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1060,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1530,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2000,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2470,32,JAWA BARAT,GEGER BINTANG MATAHARI,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
